ID,study.area,zone,sector,subsector,total.lithics,area.sqm,assemblage,predicted.period,MP_ubiq,UP_ubiq,EPI_ubiq,MESO_ubiq,ENEOL_ubiq,LNEOL_ubiq,density.km2,MP_int,UP_int,EPI_int,MESO_int,ENEOL_int,LNEOL_int
605,Canal de Navarrés,1,1,900365,1,1420.135965,Canal de Navarrés-1-1-900365,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,7.041579289909752e-7,1.5276472459483644e-12,4.888471187034766e-12,3.055294491896729e-11,3.491765133596262e-11,4.888471187034766e-11,1.0184314972989096e-10
607,Canal de Navarrés,2,2,200224,1,977.086278,Canal de Navarrés-2-2-200224,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.0234510733759379e-6,2.2203431208195443e-12,7.105097986622542e-12,4.4406862416390884e-11,5.075069990444673e-11,7.105097986622542e-11,1.4802287472130296e-10
612,Canal de Navarrés,2,2,1100022,3,11374.27421,Canal de Navarrés-2-2-1100022,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.637530926907379e-7,5.722035768832952e-13,1.831051446026545e-12,1.1444071537665906e-11,1.3078938900189607e-11,1.8310514460265448e-11,3.814690512555302e-11
613,Canal de Navarrés,2,2,1100023,3,4149.030783,Canal de Navarrés-2-2-1100023,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,7.230604343289106e-7,1.568655603636532e-12,5.019697931636902e-12,3.137311207273064e-11,3.585498522597787e-11,5.019697931636902e-11,1.0457704024243547e-10
618,Canal de Navarrés,2,2,900041,2,3008.811902,Canal de Navarrés-2-2-900041,ENEOL,0.17274669946194504,0.21919840213219827,0.03288970532391585,0.08178328566306278,0.33004359025858926,0.16333831716028913,6.647142012003381e-7,1.4353398042855208e-10,5.828171631107787e-10,5.465563550525308e-10,1.5532146114589097e-9,8.775386458401194e-9,9.047774918050756e-9
625,Canal de Navarrés,2,2,600119,1,2378.40076,Canal de Navarrés-2-2-600119,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.204505888233907e-7,9.121535917287853e-13,2.918891493532113e-12,1.8243071834575706e-11,2.084922495380081e-11,2.918891493532113e-11,6.081023944858569e-11
640,Canal de Navarrés,2,2,400202,1,981.6952,Canal de Navarrés-2-2-400202,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.0186461133761273e-6,2.2099189196447864e-12,7.071740542863317e-12,4.419837839289573e-11,5.051243244902369e-11,7.071740542863316e-11,1.473279279763191e-10
642,Canal de Navarrés,2,2,200561,1,318.99,Canal de Navarrés-2-2-200561,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,3.134894510799712e-6,6.801049549529682e-12,2.1763358558494983e-11,1.3602099099059363e-10,1.5545256113210701e-10,2.1763358558494981e-10,4.534033033019788e-10
661,Canal de Navarrés,2,2,400346,1,1602.94372,Canal de Navarrés-2-2-400346,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,6.238522210873381e-7,1.353426679137851e-12,4.330965373241123e-12,2.706853358275702e-11,3.093546695172231e-11,4.330965373241123e-11,9.022844527585673e-11
662,Canal de Navarrés,2,2,400345,1,1539.428977,Canal de Navarrés-2-2-400345,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,6.495915140877591e-7,1.4092672206497468e-12,4.50965510607919e-12,2.8185344412994936e-11,3.2211822186279926e-11,4.50965510607919e-11,9.395114804331645e-11
666,Canal de Navarrés,2,2,400231,1,4474.43041,Canal de Navarrés-2-2-400231,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.2349213382894025e-7,4.848587634653754e-13,1.5515480430892013e-12,9.69717526930751e-12,1.1082486022065724e-11,1.5515480430892013e-11,3.232391756435836e-11
667,Canal de Navarrés,3,3,2400158,1,4435.411078,Canal de Navarrés-3-3-2400158,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.2545824556377231e-7,4.891241775909351e-13,1.5651973682909922e-12,9.782483551818702e-12,1.1179981202078517e-11,1.5651973682909923e-11,3.260827850606234e-11
672,Canal de Navarrés,3,3,2400105,1,7493.449775,Canal de Navarrés-3-3-2400105,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.3344988356847964e-7,2.895150913057895e-13,9.264482921785265e-13,5.79030182611579e-12,6.617487801275189e-12,9.264482921785264e-12,1.9301006087052633e-11
679,Canal de Navarrés,3,3,2500013,2,4727.957508,Canal de Navarrés-3-3-2500013,ENEOL,0.15794441751006122,0.2053988264747545,0.030381768815979336,0.07480384571098132,0.3359685386136491,0.19550260287457477,4.230156461042373e-7,8.351619977696994e-11,3.475476691610816e-10,3.212990891370267e-10,9.040913464146414e-10,5.684797937293967e-9,6.891721655837364e-9
689,Canal de Navarrés,3,3,2200016,2,1178.289302,Canal de Navarrés-3-3-2200016,ENEOL,0.17274669946194504,0.21919840213219827,0.03288970532391585,0.08178328566306278,0.33004359025858926,0.16333831716028913,1.6973760150459214e-6,3.665201304313146e-10,1.4882484412623363e-9,1.3956549239685727e-9,3.96619964331805e-9,2.2408322960982928e-8,2.3103878490486535e-8
690,Canal de Navarrés,3,3,2200015,4,1431.328975,Canal de Navarrés-3-3-2200015,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,2.794605621674081e-6,4.0528837141586306e-10,3.02316794983391e-9,2.004863964303479e-9,5.88555881573443e-9,4.510154863144107e-8,2.507125868117018e-8
702,Canal de Navarrés,3,3,2200018,6,4370.738043,Canal de Navarrés-3-3-2200018,ENEOL,0.0912344892949672,0.2783931194921332,0.023532706766917287,0.06616387603887049,0.45435975187475103,0.08631605653236117,1.3727658672222097e-6,1.5655449102197633e-10,1.528674288433258e-9,8.076224153243293e-10,2.5950717334080808e-9,2.4949182352528425e-8,9.874311350070671e-9
704,Canal de Navarrés,3,3,2300007,2,11278.51823,Canal de Navarrés-3-3-2300007,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.7732825883812933e-7,3.8470776950714265e-13,1.2310648624228565e-12,7.694155390142853e-12,8.793320445877547e-12,1.2310648624228565e-11,2.564718463380951e-11
715,Canal de Navarrés,5,1,200012,2,4518.19023,Canal de Navarrés-5-1-200012,ENEOL,0.16927050898575455,0.25115871959251573,0.032156371990582515,0.07853725391703102,0.3040943839093829,0.16478276160473357,4.4265511149139904e-7,9.36605700341188e-11,4.4470676409304833e-10,3.5585456071625514e-10,9.93283339682048e-10,5.384357336532648e-9,6.078494309166997e-9
716,Canal de Navarrés,5,1,200416,3,3893.385705,Canal de Navarrés-5-1-200416,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,7.705375802215825e-7,1.6716556952102485e-12,5.349298224672795e-12,3.343311390420497e-11,3.820927303337711e-11,5.349298224672795e-11,1.1144371301401657e-10
717,Canal de Navarrés,5,1,300017,1,4361.886247,Canal de Navarrés-5-1-300017,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.2925861505163638e-7,4.973689530066446e-13,1.5915806496212629e-12,9.947379060132894e-12,1.136843321158045e-11,1.591580649621263e-11,3.315793020044298e-11
718,Canal de Navarrés,5,1,300018,2,3786.921245,Canal de Navarrés-5-1-300018,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,5.281335075665139e-7,7.659269254727879e-11,5.713279472872457e-10,3.7888560355325463e-10,1.1122717270857023e-9,8.523434895667232e-9,4.738046643755747e-9
720,Canal de Navarrés,5,1,300055,4,3878.876685,Canal de Navarrés-5-1-300055,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.0312263897092671e-6,2.2372114114315782e-12,7.1590765165810505e-12,4.474422822863157e-11,5.113626083272179e-11,7.15907651658105e-11,1.4914742742877188e-10
721,Canal de Navarrés,5,1,300056,2,3511.99905,Canal de Navarrés-5-1-300056,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,5.694762360485263e-7,1.235459785106988e-12,3.9534713123423616e-12,2.470919570213976e-11,2.823908080244544e-11,3.953471312342362e-11,8.23639856737992e-11
723,Canal de Navarrés,5,1,500080,1,4904.424338,Canal de Navarrés-5-1-500080,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.038975282485029e-7,4.423489172817316e-13,1.4155165353015412e-12,8.846978345634631e-12,1.0110832395011007e-11,1.4155165353015411e-11,2.948992781878211e-11
725,Canal de Navarrés,5,1,400004,4,3972.55622,Canal de Navarrés-5-1-400004,ENEOL,0.1665761038463805,0.25678883392263,0.03395288817281297,0.08670057981128855,0.36269950101449994,0.09328209323238804,1.0069083427597155e-6,2.0965858583416158e-10,1.034251276816941e-9,8.546861590498263e-10,2.4942724895454573e-9,1.4608206139451435e-8,7.827209825481759e-9
726,Canal de Navarrés,5,1,400003,19,4040.055677,Canal de Navarrés-5-1-400003,ENEOL,0.10059886827668583,0.24403923051515858,0.02605492898913951,0.0624217376740906,0.4005986251937356,0.16628660935118997,4.702905484240435e-6,5.913837116585087e-10,4.59077374223822e-9,3.0633467108629824e-9,8.387529498379956e-9,7.53590988561119e-8,6.516918392278817e-8
728,Canal de Navarrés,5,1,100263,6,2431.244985,Canal de Navarrés-5-1-100263,ENEOL,0.1665761038463805,0.25678883392263,0.03395288817281297,0.08670057981128855,0.36269950101449994,0.09328209323238804,2.46787141444736e-6,5.138605062656217e-10,2.5348872911477167e-9,2.0947840539903248e-9,6.113310929494026e-9,3.5803829223520225e-8,1.9184017614001998e-8
733,Canal de Navarrés,5,1,200010,1,4543.875522,Canal de Navarrés-5-1-200010,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.2007645129324473e-7,4.774485536191748e-13,1.5278353715813593e-12,9.548971072383495e-12,1.091310979700971e-11,1.5278353715813594e-11,3.182990357461165e-11
735,Canal de Navarrés,5,1,500045,2,9818.619713,Canal de Navarrés-5-1-500045,ENEOL,0.16927050898575455,0.25115871959251573,0.032156371990582515,0.07853725391703102,0.3040943839093829,0.16478276160473357,2.036946188426027e-7,4.3099364761433286e-11,2.046387186255745e-10,1.6375199839956627e-10,4.5707474290212397e-10,2.477695584903914e-9,2.7971134847423057e-9
736,Canal de Navarrés,5,1,200017,1,12748.09088,Canal de Navarrés-5-1-200017,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,7.844311822163602e-8,1.7017974034120416e-13,5.445751690918533e-13,3.403594806824083e-12,3.88982263637038e-12,5.445751690918533e-12,1.1345316022746944e-11
737,Canal de Navarrés,1,1,200018,11,10662.52179,Canal de Navarrés-1-1-200018,ENEOL,0.1062655349433525,0.25138923051515855,0.026188262322472844,0.06622729322964618,0.40564306963818014,0.14428660935118998,1.031650881156136e-6,1.3703616595104721e-10,1.0373836846965051e-9,6.754285975231787e-10,1.952098440484294e-9,1.6739281209084335e-8,1.2404450639682193e-8
738,Canal de Navarrés,6,1,300299,2,709.55264,Canal de Navarrés-6-1-300299,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.81867741341925e-6,6.1150270564971e-12,1.956808658079072e-11,1.22300541129942e-10,1.3977204700564801e-10,1.956808658079072e-10,4.0766847043314e-10
739,Canal de Navarrés,6,1,300300,2,839.959405,Canal de Navarrés-6-1-300300,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.381067451706193e-6,5.165646775047356e-12,1.653006968015154e-11,1.0331293550094713e-10,1.1807192628679673e-10,1.653006968015154e-10,3.4437645166982377e-10
742,Canal de Navarrés,6,1,200236,1,2164.668395,Canal de Navarrés-6-1-200236,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.6196452182229046e-7,1.00221669093315e-12,3.20709341098608e-12,2.0044333818663e-11,2.2907810078472e-11,3.20709341098608e-11,6.681444606221e-11
750,Canal de Navarrés,6,1,300495,1,1777.379615,Canal de Navarrés-6-1-300495,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,5.626260094133014e-7,1.2205984458781321e-12,3.905915026810023e-12,2.4411968917562643e-11,2.789939304864302e-11,3.905915026810023e-11,8.137322972520881e-11
755,Canal de Navarrés,6,1,300204,3,2432.229552,Canal de Navarrés-6-1-300204,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,1.2334362098072231e-6,1.7887939136781154e-10,1.3343152209863728e-9,8.848732680313645e-10,2.5976693462486685e-9,1.990616592514986e-8,1.1065532124806358e-8
757,Canal de Navarrés,6,1,300385,2,3233.741998,Canal de Navarrés-6-1-300385,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,6.184785308280491e-7,1.3417686365493856e-12,4.293659636958034e-12,2.683537273098771e-11,3.0668997406843096e-11,4.293659636958034e-11,8.94512424366257e-11
759,Canal de Navarrés,6,1,300261,2,2068.944532,Canal de Navarrés-6-1-300261,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,9.666764715372273e-7,2.0971725072854424e-12,6.710952023313416e-12,4.194345014570885e-11,4.793537159509583e-11,6.710952023313416e-11,1.3981150048569615e-10
762,Canal de Navarrés,6,1,300086,2,14561.96955,Canal de Navarrés-6-1-300086,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.3734405865448331e-7,2.9796337485192347e-13,9.53482799526155e-13,5.95926749703847e-12,6.8105914251868224e-12,9.534827995261551e-12,1.9864224990128232e-11
773,Canal de Navarrés,6,1,300362,30,3568.197023,Canal de Navarrés-6-1-300362,ENEOL,0.13645706196039703,0.30338521073422425,0.02732272944265425,0.08122756393827264,0.3732189093839085,0.07838852454054349,8.407607485412107e-6,1.4340967694694721e-9,1.0202975074929573e-8,5.742969614598741e-9,1.9512270702548902e-8,1.2551512384933967e-7,5.4921662141457e-8
774,Canal de Navarrés,6,1,300361,7,5463.880867,Canal de Navarrés-6-1-300361,UP,0.07302878095102357,0.3568412834197087,0.02867477025898078,0.17407077469576923,0.3030178457416683,0.06436654493284959,1.281140670961119e-6,1.1695017678383365e-10,1.82865552506781e-9,9.184103602311644e-10,6.371689973955987e-9,1.5528339448266952e-8,6.871883213559994e-9
790,Canal de Navarrés,6,1,300170,2,3896.962355,Canal de Navarrés-6-1-300170,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,5.132202515207515e-7,1.1134142946086905e-12,3.5629257427478095e-12,2.226828589217381e-11,2.544946959105578e-11,3.5629257427478095e-11,7.422761964057937e-11
792,Canal de Navarrés,7,4,500086,3,15739.25363,Canal de Navarrés-7-4-500086,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.9060624287048865e-7,4.1351391498056815e-13,1.323244527937818e-12,8.270278299611362e-12,9.451746628127272e-12,1.3232445279378181e-11,2.7567594332037877e-11
795,Canal de Navarrés,9,6,200041,1,10944.04798,Canal de Navarrés-9-6-200041,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,9.137386841025163e-8,1.9823257352024813e-13,6.34344235264794e-13,3.9646514704049625e-12,4.531030251891386e-12,6.34344235264794e-12,1.3215504901349875e-11
796,Canal de Navarrés,9,6,200043,1,5945.654326,Canal de Navarrés-9-6-200043,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.6819006709270975e-7,3.648827659417603e-13,1.1676248510136329e-12,7.297655318835207e-12,8.340177507240235e-12,1.1676248510136329e-11,2.4325517729450686e-11
804,Canal de Navarrés,9,6,1500067,1,2833.361727,Canal de Navarrés-9-6-1500067,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,3.529376395786968e-7,7.656864900555893e-13,2.4501967681778856e-12,1.5313729801111787e-11,1.75014054869849e-11,2.4501967681778857e-11,5.104576600370595e-11
805,Canal de Navarrés,9,6,1400001,2,23541.47788,Canal de Navarrés-9-6-1400001,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,8.49564334998326e-8,1.843101615678576e-13,5.897925170171444e-13,3.6862032313571524e-12,4.212803692979602e-12,5.8979251701714436e-12,1.2287344104523841e-11
821,Canal de Navarrés,5,1,100288,26,18519.96008,Canal de Navarrés-5-1-100288,ENEOL,0.05671289293655966,0.2959361303308805,0.05888548454469505,0.10405555441290738,0.4283556922094075,0.056054245565550234,1.4038907150819302e-6,9.952337977383961e-11,1.6618479425151964e-9,2.066719625134947e-9,4.173789334085236e-9,2.405458316181121e-8,6.557836240866536e-9
823,Canal de Navarrés,1,1,1109000,5,3413.02556,Canal de Navarrés-1-1-1109000,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.464975843896112e-6,3.1782164499882516e-12,1.0170292639962405e-11,6.356432899976504e-11,7.26449474283029e-11,1.0170292639962405e-10,2.1188109666588345e-10
828,Canal de Navarrés,5,1,500002,1,2956.751384,Canal de Navarrés-5-1-500002,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,3.3820902406991147e-7,7.337332477611086e-13,2.3479463928355474e-12,1.467466495522217e-11,1.6771045663111053e-11,2.3479463928355477e-11,4.891554985074058e-11
843,Canal de Navarrés,2,2,600256,6,3352.467871,Canal de Navarrés-2-2-600256,ENEOL,0.0912344892949672,0.2783931194921332,0.023532706766917287,0.06616387603887049,0.45435975187475103,0.08631605653236117,1.789726324270566e-6,2.0410595896572997e-10,1.992989977803488e-9,1.0529276195522988e-9,3.38329230464403e-9,3.2527184344771384e-8,1.2873509881932762e-8
850,Canal de Navarrés,3,3,2409000,1,3429.555438,Canal de Navarrés-3-3-2409000,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.915829815491089e-7,6.325795966924599e-13,2.024254709415872e-12,1.26515919338492e-11,1.4458962210113372e-11,2.0242547094158718e-11,4.2171973112830663e-11
852,Canal de Navarrés,5,1,400058,1,23666.91883,Canal de Navarrés-5-1-400058,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.2253070929216515e-8,9.166663440170647e-14,2.9333323008546073e-13,1.8333326880341294e-12,2.0952373577532907e-12,2.933332300854607e-12,6.1111089601137645e-12
854,Canal de Navarrés,9,6,1500016,2,11015.63375,Canal de Navarrés-9-6-1500016,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.8156013946996013e-7,3.938886940217076e-13,1.2604438208694643e-12,7.877773880434151e-12,9.003170149067602e-12,1.2604438208694643e-11,2.625924626811384e-11
858,Canal de Navarrés,5,1,100292,4,8471.130263,Canal de Navarrés-5-1-100292,ENEOL,0.23262625264685538,0.22157124734254346,0.036957505777430594,0.10487316403865543,0.27370152121652025,0.1302703089779952,4.721920069475386e-7,1.3730532138250475e-10,4.184966878581803e-10,4.362759706205051e-10,1.414864851495747e-9,5.16958682431292e-9,5.126049886832959e-9
859,Canal de Navarrés,5,1,100372,25,4492.415357,Canal de Navarrés-5-1-100372,ENEOL,0.05065473398238786,0.3163817544615289,0.016325743700743696,0.11441378840114137,0.4546010526075232,0.047622926846675115,5.564935121380853e-6,3.52362885253493e-10,7.042575748668221e-9,2.27129261257327e-9,1.8191580269821396e-8,1.0119301455489243e-7,2.2084874849334453e-8
864,Canal de Navarrés,1,1,900526,2,6722.668869,Canal de Navarrés-1-1-900526,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.9750089420922214e-7,6.454183117090466e-13,2.065338597468949e-12,1.2908366234180933e-11,1.4752418553349635e-11,2.0653385974689492e-11,4.3027887447269773e-11
877,Canal de Navarrés,1,1,1100072,1,1713.960707,Canal de Navarrés-1-1-1100072,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,5.834439470612672e-7,1.265762270362522e-12,4.05043926516007e-12,2.5315245407250437e-11,2.8931709036857645e-11,4.05043926516007e-11,8.438415135750146e-11
882,Canal de Navarrés,1,1,1100148,1,2804.998293,Canal de Navarrés-1-1-1100148,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,3.565064558133761e-7,7.73428918377054e-13,2.4749725388065727e-12,1.546857836754108e-11,1.7678375277189806e-11,2.4749725388065727e-11,5.1561927891803596e-11
888,Canal de Navarrés,2,2,600293,1,1183.11019,Canal de Navarrés-2-2-600293,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,8.452298090679111e-7,1.8336980055969874e-12,5.86783361791036e-12,3.6673960111939754e-11,4.1913097270788286e-11,5.86783361791036e-11,1.2224653370646583e-10
891,Canal de Navarrés,2,2,600064,2,4416.23806,Canal de Navarrés-2-2-600064,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,4.528741369526624e-7,9.824954027974086e-13,3.143985288951707e-12,1.964990805594817e-11,2.2457037778226482e-11,3.1439852889517075e-11,6.549969351982724e-11
910,Canal de Navarrés,2,2,400304,2,1407.059618,Canal de Navarrés-2-2-400304,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.42140387970398e-6,3.0836885204454395e-12,9.867803265425407e-12,6.16737704089088e-11,7.04843090387529e-11,9.867803265425406e-11,2.0557923469636263e-10
919,Canal de Navarrés,3,3,2300046,1,4287.7033,Canal de Navarrés-3-3-2300046,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.3322509279035235e-7,5.059740947570866e-13,1.6191171032226771e-12,1.0119481895141732e-11,1.1565122165876265e-11,1.619117103222677e-11,3.373160631713911e-11
920,Canal de Navarrés,3,3,2300001,1,4364.669578,Canal de Navarrés-3-3-2300001,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.2911241781977566e-7,4.970517829664843e-13,1.5905657054927498e-12,9.941035659329686e-12,1.1361183610662499e-11,1.5905657054927497e-11,3.313678553109896e-11
926,Canal de Navarrés,3,3,2400127,4,13361.0336,Canal de Navarrés-3-3-2400127,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.993780361423535e-7,6.494907088039874e-13,2.0783702681727597e-12,1.2989814176079747e-11,1.4845501915519712e-11,2.0783702681727596e-11,4.329938058693249e-11
944,Canal de Navarrés,5,1,100180,8,15531.03441,Canal de Navarrés-5-1-100180,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,5.150976933544763e-7,7.470217036729708e-11,5.572259733199087e-10,3.6953364563963196e-10,1.084817745507445e-9,8.313052649215425e-9,4.6210983818275074e-09
948,Canal de Navarrés,5,1,400060,1,6095.195573,Canal de Navarrés-5-1-400060,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.640636445579726e-7,3.5593062926718874e-13,1.138978013655004e-12,7.118612585343775e-12,8.135557240392885e-12,1.138978013655004e-11,2.3728708617812584e-11
949,Canal de Navarrés,5,1,500016,1,3647.55652,Canal de Navarrés-5-1-500016,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.7415613562582984e-7,5.947726331063056e-13,1.9032724259401776e-12,1.1895452662126112e-11,1.359480304242984e-11,1.903272425940178e-11,3.9651508873753703e-11
950,Canal de Navarrés,5,1,100199,4,6347.37896,Canal de Navarrés-5-1-100199,ENEOL,0.1160201978476173,0.27044674268053887,0.02869619883040935,0.07371149508648954,0.40346970858470754,0.1076556569702375,6.301813748961981e-7,9.139220974417549e-11,6.817220005544812e-10,4.5209525083105094e-10,1.3271888948359523e-9,1.0170363827395176e-8,5.653549160404813e-9
955,Canal de Navarrés,5,1,100259,1,12462.07974,Canal de Navarrés-5-1-100259,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,8.02434281326465e-8,1.740854529152991e-13,5.570734493289571e-13,3.4817090583059822e-12,3.979096066635408e-12,5.570734493289571e-12,1.160569686101994e-11
960,Canal de Navarrés,5,1,100181,149,15896.39314,Canal de Navarrés-5-1-100181,UP,0.13719459591337219,0.3943605230852717,0.05622431674424154,0.20029135406970996,0.17826358660211516,0.03366562358528959,9.373195459356889e-6,1.6074397043294043e-9,1.4785673057329904e-8,1.3175037760314208e-8,5.363914315756138e-8,6.683597762030478e-8,2.6296205843837885e-8
965,Canal de Navarrés,6,1,300485,1,669.2545,Canal de Navarrés-6-1-300485,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,1.494199889578628e-6,3.2416170467355434e-12,1.0373174549553739e-11,6.483234093471087e-11,7.409410392538385e-11,1.0373174549553739e-10,2.161078031157029e-10
971,Canal de Navarrés,6,1,300219,2,7513.802437,Canal de Navarrés-6-1-300219,NA,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,0.0017355734366435783,2.6617681483764565e-7,5.774617616032676e-13,1.8478776371304565e-12,1.1549235232065352e-11,1.3199125979503259e-11,1.8478776371304563e-11,3.8497450773551176e-11
